n	slug	title	kind	category	sub	kb	file	ext_assets	tech
227	227-keep-ahead-features	Keep Ahead Features	html-fragment	Premium	landing	9	prompt.md		glass,dark
228	228-kintaro	Kintaro	prose	Premium	Restaurant	9	working-prompt.md	yes	gsap,scrolltrigger,scroll-video,glass,tailwind,react,dark
229	229-kova-features	kova features	fenced-code	Premium	landing	12	prompt.md	yes	three,framer-motion,tailwind,react
230	230-kova-testimonial	kova testimonial	fenced-code	Premium	landing	6	prompt.md	yes	tailwind,react
231	231-kresna-footer	Kresna Footer	html-fragment	Premium	landing	9	prompt.md	yes	video-bg,dark
232	232-launchex-about	launchex about	html-fragment	Premium	landing	7	prompt.md	yes	mask,tailwind,react
233	233-launchex-submissions	launchex submissions	html-fragment	Premium	landing	5	prompt.md	yes	tailwind,react
234	234-layered-depth	Layered Depth	fenced-code	Premium	landing	12	prompt.md	yes	scroll-video,video-bg,h-scroll,glass,tailwind,react,dark
235	235-lead-funnel	lead funnel	full-html	Premium	landing	42	prompt.md	yes	framer-motion,mask,glass,3d-transform,keyframes,tailwind,react,dark
236	236-learnly	Learnly	fenced-code	Premium	landing	14	prompt.md		h-scroll,keyframes,tailwind,react
237	237-liquid-glass-agency	liquid glass agency	prose	Premium	landing	8	prompt.md	yes	framer-motion,video-bg,io-reveal,glass,tailwind,react,dark
238	238-liquid-glass-cta	liquid glass cta	fenced-code	Premium	landing	9	prompt.md	yes	video-bg,glass,tailwind,react,dark
239	239-liquid-glass-features	liquid glass features	fenced-code	Premium	landing	8	prompt.md		video-bg,glass,tailwind,react,dark
240	240-livarta-interiors	Livarta Interiors	prose	Premium	Hero	9	working-prompt.md	yes	particles,gsap,scrolltrigger,framer-motion,lenis,h-scroll,mask,glass,cursor,tailwind,react,dark
241	241-loader-animation	Loader Animation	prose	Premium	landing	3	working-prompt.md		framer-motion,react,nextjs
242	242-lobstreet	Lobstreet	prose	Premium	Restaurant	10	working-prompt.md	yes	gsap,scrolltrigger,lenis,sticky-pin,h-scroll,glass,cursor,tailwind,react
243	243-lodge-booking-app	lodge booking app	prose	Premium	landing	6	prompt.md	yes	glass,svg-filter,tailwind,react
244	244-logoisum-video-agency	Logoisum Video Agency	prose	Premium	landing	2	prompt.md	yes	video-bg
245	245-lumina	Lumina	prose	Premium	landing	5	working-prompt.md	yes	framer-motion,video-bg,glass,tailwind,react
246	246-luminara	luminara	prose	Premium	landing	4	prompt.md	yes	video-bg,tailwind,react,dark
247	247-lumina-hero	Lumina Hero	prose	Premium	Hero	7	working-prompt.md	yes	video-bg,mask,tailwind,react
248	248-luminex	Luminex	prose	Premium	landing	1	working-prompt.md		video-bg,glass,react
249	249-luxury-botanical	luxury botanical	full-html	Premium	landing	26	prompt.md	yes	framer-motion,video-bg,mask,cursor,keyframes,tailwind,react,dark
250	250-luxury-escapes	luxury escapes	prose	Premium	landing	9	prompt.md	yes	video-bg,mask,glass,keyframes,tailwind,react,dark
251	251-luxury-focus	luxury focus	html-fragment	Premium	landing	9	prompt.md	yes	canvas,lenis,scroll-video,video-bg,keyframes,tailwind,react
252	252-luxury-hero	luxury hero	fenced-code	Premium	landing	10	prompt.md	yes	scroll-video,video-bg,io-reveal,tailwind,react,dark
253	253-luxury-chocolate	Luxury chocolate	prose	Premium	Hero	8	working-prompt.md	yes	particles,framer-motion,lenis,3d-transform,tailwind,react,dark
255	255-luxury-real-estate	Luxury Real Estate	prose	Premium	landing	13	prompt.md	yes	io-reveal,sticky-pin,h-scroll,split-text,tailwind,react
256	256-luxury-watch	luxury watch	prose	Premium	Product	9	working-prompt.md	yes	particles,gsap,scrolltrigger,framer-motion,lenis,h-scroll,mask,glass,cursor,tailwind,react,dark
257	257-magnetic-cursor	Magnetic cursor	prose	Premium	Hero	5	working-prompt.md	yes	canvas,sticky-pin,glass,cursor,tailwind,dark
258	258-matrix-cyberpunk-animation	Matrix Cyberpunk Animation	prose	Premium	Hero	9	working-prompt.md	yes	canvas,framer-motion,mask,glass,tailwind,react,dark
259	259-max-reed-portfolio	Max Reed Portfolio	prose	Premium	landing	5	prompt.md	yes	video-bg,h-scroll,mask,glass,marquee,svg-filter,keyframes,tailwind,react,dark
260	260-media-card-carousel	media card carousel	prose	Premium	landing	6	prompt.md	yes	h-scroll
261	261-mindloop-hero	mindloop hero	prose	Premium	landing	3	working-prompt.md	yes	video-bg,glass,keyframes,dark
262	262-mindloop	Mindloop	prose	Premium	landing	3	prompt.md	yes	video-bg,glass,keyframes,dark
263	263-mindloop-landing	Mindloop Landing	prose	Premium	landing	7	prompt.md	yes	framer-motion,video-bg,glass,tailwind,react,dark
264	264-minimal-workflow-saas	Minimal Workflow SaaS	prose	Premium	landing	11	prompt.md	yes	framer-motion,video-bg,tailwind,react
265	265-modern-agency	Modern Agency	prose	Premium	landing	10	prompt.md	yes	glass,tailwind,react
266	266-modern-hr-dashboard	Modern HR Dashboard	html-fragment	Premium	landing	13	prompt.md		glass,svg-filter,tailwind,react
267	267-mood-tracker	mood tracker	prose	Premium	landing	10	prompt.md	yes	video-bg,h-scroll,glass,keyframes,tailwind,react,dark
268	268-motionz-premium	MotionZ Premium	prose	Premium	landing	2	working-prompt.md		gsap,video-bg,mask,glass,bento,cursor,tailwind,react,dark
269	269-mouse-trail-cta	mouse trail cta	prose	Premium	landing	6	prompt.md		io-reveal,keyframes,tailwind,react
270	270-movie-premiere	movie premiere	prose	Premium	landing	7	prompt.md	yes	glass,keyframes,tailwind,react,dark
271	271-mythic-naturecore	Mythic Naturecore	prose	Premium	landing	8	prompt.md		glass,keyframes,tailwind,react,dark
272	272-my-portfolio	My portfolio	html-fragment	Premium	Hero	10	working-prompt.md	yes	framer-motion,io-reveal,glass,tailwind,react,nextjs,dark
273	273-naturally	Naturally	prose	Premium	Ecommerce	10	working-prompt.md	yes	framer-motion,io-reveal,glass,tailwind,react,dark
274	274-naturecore-saas	Naturecore SaaS	prose	Premium	landing	8	prompt.md	yes	canvas,framer-motion,video-bg,h-scroll,glass,keyframes,tailwind,react,dark
275	275-nature-immersive-hero	Nature Immersive Hero	prose	Premium	Hero	8	working-prompt.md	yes	gsap,framer-motion,lenis,tailwind,react,dark
276	276-neon-logic	neon logic	fenced-code	Premium	landing	13	prompt.md	yes	framer-motion,lenis,scroll-video,video-bg,tailwind,react,dark
277	277-neovision-landing	neovision landing	prose	Premium	landing	8	working-prompt.md	yes	video-bg,tailwind,react,dark
279	279-neo-museum	Neo Museum	fenced-code	Premium	landing	15	prompt.md	yes	particles,framer-motion,video-bg,svg-filter,tailwind,react,dark
280	280-network-hero	network hero	prose	Premium	landing	7	prompt.md	yes	h-scroll,split-text,react
281	281-neural-interface	neural interface	full-html	Premium	landing	31	prompt.md	yes	lenis,scroll-video,video-bg,io-reveal,mask,glass,3d-transform,dark
282	282-neuralyn	Neuralyn	prose	Premium	landing	5	prompt.md	yes	video-bg,io-reveal,glass,tailwind,react,dark
283	283-new-era-automotive-hero	New Era Automotive Hero	prose	Premium	landing	3	prompt.md	yes	video-bg,tailwind,react
284	284-new-era-bold-hero	New Era Bold Hero	prose	Premium	landing	2	prompt.md	yes	video-bg,tailwind,react
285	285-nexacore-control	nexacore control	prose	Premium	landing	8	prompt.md	yes	video-bg,tailwind,react
286	286-nexacore-hero	nexacore hero	html-fragment	Premium	landing	13	prompt.md	yes	video-bg,glass,tailwind,react
287	287-nexacore-process	nexacore process	html-fragment	Premium	landing	10	prompt.md	yes	glass,tailwind,react
288	288-nexacore-results	nexacore results	prose	Premium	landing	9	prompt.md	yes	tailwind,react
290	290-nexar-hero	nexar hero	prose	Premium	landing	8	prompt.md	yes	video-bg,tailwind,react,dark
292	292-nexora-automation	Nexora Automation	prose	Premium	landing	5	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
293	293-nexora-features	Nexora Features	prose	Premium	landing	4	prompt.md	yes	glass,tailwind,dark
294	294-nextgen	Nextgen	prose	Premium	Hero	8	working-prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
295	295-nexto-404	Nexto 404	prose	Premium	landing	6	working-prompt.md		keyframes,tailwind,react
296	296-nexus-hero	nexus hero	prose	Premium	landing	2	working-prompt.md	yes	video-bg,tailwind,react
297	297-nexus-it-solutions	Nexus IT Solutions	prose	Premium	landing	2	prompt.md	yes	video-bg,tailwind,react
298	298-nex-max-upgrade	Nex Max Upgrade	prose	Premium	landing	6	prompt.md	yes	video-bg,glass,tailwind,react,dark
299	299-nickel-hero	nickel hero	html-fragment	Premium	landing	3	working-prompt.md	yes	tailwind,react
300	300-nickel-payments	Nickel Payments	html-fragment	Premium	landing	3	prompt.md	yes	tailwind,react
301	301-nike-hover	nike hover	fenced-code	Premium	landing	12	prompt.md	yes	gsap,video-bg,glass,cursor,svg-filter,tailwind,react,dark
302	302-nike-premium-landing	Nike Premium Landing	prose	Premium	landing	17	prompt.md	yes	gsap,video-bg,glass,svg-filter,tailwind,react,dark
303	303-nimbus-demo	nimbus demo	fenced-code	Premium	landing	13	prompt.md		h-scroll,3d-transform
304	304-nimbus-ops	nimbus ops	html-fragment	Premium	landing	16	prompt.md		particles,3d-transform,keyframes
305	305-nimbus-pricing	nimbus pricing	fenced-code	Premium	landing	12	prompt.md		
306	306-nimbus-security	nimbus security	fenced-code	Premium	landing	12	prompt.md		
307	307-nimbus-sticky-cards	nimbus sticky cards	html-fragment	Premium	landing	12	prompt.md		sticky-pin,mask,dark
308	308-nimbus-grid	Nimbus Grid	prose	Premium	landing	16	prompt.md		particles,lenis,sticky-pin,h-scroll,mask,glass,3d-transform,split-text
309	309-ninjas	Ninjas	prose	Premium	Agency	6	working-prompt.md	yes	framer-motion,glass,tailwind,react
310	310-northline	Northline	prose	Premium	Real-estate	11	working-prompt.md	yes	framer-motion,video-bg,glass,tailwind,react,dark
311	311-northridge	Northridge	prose	Premium	Hero	6	working-prompt.md	yes	video-bg,glass,tailwind,react
312	312-nova-space-landing	nova space landing	prose	Premium	landing	5	working-prompt.md	yes	video-bg,tailwind,react,dark
313	313-novadesk-signup	NovaDesk Signup	prose	Premium	landing	4	prompt.md	yes	tailwind,react,dark
314	314-nova-space-systems	NOVA Space Systems	prose	Premium	landing	5	prompt.md	yes	video-bg,tailwind,react,dark
315	315-no-code-waitlist	No Code Waitlist	prose	Premium	landing	6	prompt.md	yes	framer-motion,video-bg,glass,split-text,tailwind,react,dark
316	316-obsidian-hero	obsidian hero	prose	Premium	landing	5	prompt.md	yes	video-bg,tailwind,react,dark
317	317-orbis-cards	orbis cards	fenced-code	Premium	landing	5	prompt.md	yes	video-bg,glass,tailwind
318	318-orbis-cta	orbis cta	fenced-code	Premium	landing	7	prompt.md	yes	video-bg,glass,tailwind,react
319	319-orbis-hello	orbis hello	fenced-code	Premium	landing	5	prompt.md	yes	video-bg,tailwind,react
320	320-orbis-nft	Orbis NFT	prose	Premium	landing	8	prompt.md	yes	video-bg,glass,tailwind,react,dark
321	321-orbit-engineers	orbit engineers	prose	Premium	landing	5	prompt.md	yes	framer-motion,video-bg,tailwind,react
322	322-orbit-web3-hero	orbit web3 hero	prose	Premium	landing	3	working-prompt.md	yes	video-bg,h-scroll,marquee,keyframes
323	323-orbit-web3	Orbit Web3	prose	Premium	landing	3	prompt.md	yes	video-bg,h-scroll,marquee,keyframes
324	324-organic-odyssey	organic odyssey	prose	Premium	landing	5	prompt.md	yes	framer-motion,video-bg,glass,tailwind,react
325	325-outbox	Outbox	prose	Premium	SaaS	9	working-prompt.md	yes	video-bg,tailwind,react,dark
326	326-outdoor-apparel	outdoor apparel	prose	Premium	landing	14	prompt.md	yes	scroll-video,video-bg,io-reveal,h-scroll,mask,glass,react
327	327-oyla	oyla	prose	Premium	landing	16	prompt.md	yes	gsap,scrolltrigger,scroll-video,io-reveal,sticky-pin,h-scroll,dark
328	328-oynta	Oynta	prose	Premium	Agency	9	working-prompt.md	yes	three,webgl,canvas,lenis,glass,marquee,tailwind,react
329	329-pet-products	pet products	full-html	Premium	landing	19	prompt.md	yes	video-bg,h-scroll,keyframes,dark
330	330-pinehaven	Pinehaven	prose	Premium	Resort	7	working-prompt.md	yes	framer-motion,video-bg,mask,tailwind,react
331	331-pixel-grid-hover	pixel grid hover	html-fragment	Premium	landing	8	prompt.md		framer-motion,h-scroll,marquee,cursor,keyframes,tailwind,react,dark
332	332-pixzen	Pixzen	prose	Premium	SaaS	6	working-prompt.md	yes	gsap,scrolltrigger,framer-motion,lenis,io-reveal,sticky-pin,marquee,cursor,tailwind,react,nextjs,dark
333	333-place-saver	place saver	prose	Premium	landing	8	prompt.md	yes	video-bg
334	334-planet-orbit-hero	planet orbit hero	prose	Premium	landing	3	working-prompt.md	yes	video-bg,h-scroll,glass,marquee
335	335-planet-orbit	Planet Orbit	prose	Premium	landing	3	prompt.md	yes	video-bg,h-scroll,glass,marquee
336	336-portal	Portal	prose	Premium	landing	6	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
337	337-portfolio-about	portfolio about	prose	Premium	landing	5	prompt.md		framer-motion,tailwind,react
338	338-portfolio-cosmic	Portfolio Cosmic	prose	Premium	landing	8	working-prompt.md	yes	gsap,scrolltrigger,framer-motion,video-bg,marquee,bento,keyframes,tailwind,react,dark
339	339-power-ai	Power AI	prose	Premium	landing	4	prompt.md	yes	video-bg,h-scroll,glass,marquee
340	340-price-calculator	Price Calculator	prose	Premium	landing	3	prompt.md		
341	341-pricing-brutalist	Pricing - Brutalist	prose	Premium	Pricing	9	working-prompt.md	yes	three,webgl,framer-motion,lenis,3d-transform,tailwind,react,dark
342	342-pricing-cosmic	Pricing - Cosmic	prose	Premium	Pricing	7	working-prompt.md	yes	framer-motion,video-bg,mask,tailwind,react
343	343-pricing-luxury	Pricing - Luxury	prose	Premium	Pricing	9	working-prompt.md	yes	three,webgl,canvas,lenis,glass,marquee,tailwind,react
344	344-pricing-predictable	Pricing - Predictable	prose	Premium	Pricing	9	working-prompt.md	yes	video-bg,tailwind,react,dark
345	345-pricing-radiant	Pricing - Radiant	prose	Premium	Pricing	9	working-prompt.md	yes	canvas,gsap,scrolltrigger,lenis,scroll-video,glass,tailwind,react,dark
346	346-pricing-stacked	Pricing - Stacked	prose	Premium	Pricing	9	working-prompt.md	yes	framer-motion,io-reveal,glass,tailwind,react
347	347-prioritize	Prioritize	prose	Premium	landing	6	working-prompt.md		framer-motion,tailwind,react
348	348-prism	Prism	prose	Premium	Corporate	9	working-prompt.md	yes	canvas,particles,video-bg,glass,tailwind,react,dark
350	350-pro-ai-deck	pro ai deck	prose	Premium	landing	20	prompt.md	yes	framer-motion,video-bg,io-reveal,h-scroll,glass,split-text,tailwind,react,dark
351	351-product-studio	product studio	fenced-code	Premium	landing	8	prompt.md	yes	video-bg,io-reveal,tailwind,react,dark
352	352-projects-catalog	projects catalog	prose	Premium	landing	7	prompt.md	yes	framer-motion,sticky-pin,tailwind,react
353	353-prompt-hero	prompt hero	prose	Premium	landing	13	prompt.md	yes	gsap,scrolltrigger,framer-motion,video-bg,cursor,tailwind,react
354	354-prosthetics-hero	Prosthetics Hero	html-fragment	Premium	landing	3	prompt.md	yes	tailwind,react
355	355-pulse-3d	pulse 3d	prose	Premium	landing	20	prompt.md	yes	gsap,scroll-video,video-bg,h-scroll,mask,3d-transform,split-text,marquee,keyframes,tailwind,react
356	356-radial-diagram	radial diagram	html-fragment	Premium	landing	5	prompt.md		framer-motion,tailwind,react
357	357-railroad-ai-hero	railroad ai hero	prose	Premium	landing	4	working-prompt.md	yes	framer-motion,video-bg,glass,tailwind,react,dark
359	359-redge	Redge	prose	Premium	Portfolio	10	working-prompt.md	yes	framer-motion,glass,tailwind,react,dark
360	360-remit-race	remit race	full-html	Premium	landing	18	prompt.md	yes	video-bg,h-scroll,mask,glass,svg-filter,dark
361	361-retro-futurist	Retro Futurist	prose	Premium	landing	6	prompt.md	yes	video-bg,split-text,tailwind,react,dark
362	362-reveal-hero	Reveal Hero	prose	Premium	landing	7	prompt.md	yes	canvas,mask,cursor,tailwind,react
363	363-rivr	RIVR	html-fragment	Premium	landing	8	working-prompt.md	yes	framer-motion,video-bg,glass,tailwind,react
364	364-rivr-defi	RIVR DeFi	html-fragment	Premium	landing	5	working-prompt.md	yes	framer-motion,video-bg,glass,tailwind,react
365	365-rocket-cta	rocket cta	fenced-code	Premium	landing	11	prompt.md	yes	framer-motion,video-bg,glass,keyframes,tailwind,react
366	366-rocket-faq	rocket faq	fenced-code	Premium	landing	10	prompt.md		framer-motion,io-reveal,tailwind,react
367	367-rocket-pricing	rocket pricing	fenced-code	Premium	landing	8	prompt.md		framer-motion,cursor,tailwind,react
368	368-rootara-hero	Rootara Hero	prose	Premium	Hero	7	working-prompt.md	yes	gsap,scrolltrigger,lenis,glass,cursor,tailwind,nextjs,dark
369	369-saas-value	saas value	prose	Premium	landing	8	prompt.md	yes	keyframes,tailwind,react
370	370-saas-pricing-flow	SaaS Pricing Flow	prose	Premium	landing	6	prompt.md	yes	video-bg,h-scroll,glass,svg-filter,react
373	373-scroll-marquee	scroll marquee	prose	Premium	landing	4	prompt.md		framer-motion,marquee,tailwind,react
375	375-securify-data-security	Securify Data Security	html-fragment	Premium	landing	4	working-prompt.md	yes	video-bg,tailwind,react,dark
376	376-sentinel-ai	Sentinel AI	prose	Premium	landing	6	working-prompt.md		tailwind,react,spline,dark
377	377-services-cascade	Services - Cascade	prose	Premium	Features	10	working-prompt.md	yes	gsap,scrolltrigger,lenis,sticky-pin,h-scroll,glass,cursor,tailwind,react
378	378-services-corporate-edge	Services - Corporate Edge	prose	Premium	Features	8	working-prompt.md	yes	gsap,scrolltrigger,video-bg,h-scroll,glass,tailwind,react
379	379-services-elegant	Services - Elegant	prose	Premium	Features	8	working-prompt.md	yes	canvas,gsap,scrolltrigger,tailwind,react
380	380-services-empower	Services - Empower	prose	Premium	Features	8	working-prompt.md	yes	gsap,scrolltrigger,lenis,video-bg,h-scroll,glass,cursor,tailwind,react,nextjs
381	381-services-horizontal	Services - Horizontal	prose	Premium	Features	7	working-prompt.md	yes	three,webgl,particles,framer-motion,split-text,marquee,tailwind,react
382	382-services-impact	Services - Impact	prose	Premium	Features	11	working-prompt.md	yes	framer-motion,video-bg,glass,tailwind,react,dark
383	383-services-lumina	Services - Lumina	prose	Premium	Features	8	working-prompt.md	yes	gsap,scrolltrigger,h-scroll,keyframes,tailwind,react
384	384-shamoni	Shamoni	prose	Premium	landing	21	working-prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
385	385-skills-lea	skills lea	prose	Premium	landing	7	prompt.md	yes	video-bg,h-scroll,tailwind,react,dark
386	386-sky-estate	sky estate	prose	Premium	landing	8	prompt.md		marquee,tailwind,react
388	388-skyway	Skyway	prose	Premium	Travel	8	working-prompt.md	yes	gsap,scrolltrigger,lenis,video-bg,h-scroll,glass,cursor,tailwind,react,nextjs
389	389-slam-dunk-hero	slam dunk hero	prose	Premium	landing	5	prompt.md		particles,split-text,tailwind,react
390	390-slam-dunk	Slam Dunk	prose	Premium	landing	1	working-prompt.md		
391	391-slate-hero	slate hero	prose	Premium	landing	5	prompt.md	yes	gsap,glass,split-text,keyframes,tailwind,react
393	393-social-media-posts-hero	social media posts hero	prose	Premium	landing	11	prompt.md	yes	glass,keyframes,tailwind,react
395	395-solace-sign-in	solace sign in	fenced-code	Premium	landing	14	prompt.md	yes	canvas,video-bg,glass,tailwind,react
396	396-solar-energy-hero	Solar Energy Hero	fenced-code	Premium	landing	13	prompt.md		mask,glass,keyframes,tailwind,react,dark
397	397-space-voyage	Space Voyage	prose	Premium	landing	6	prompt.md	yes	framer-motion,video-bg,io-reveal,glass,tailwind,react,dark
398	398-spaceup	Spaceup	prose	Premium	Agency	8	working-prompt.md	yes	gsap,scrolltrigger,video-bg,h-scroll,glass,tailwind,react
399	399-speakup-venture-hero	SpeakUp Venture Hero	prose	Premium	landing	4	prompt.md	yes	video-bg,tailwind,react,dark
400	400-stark-minimal-footer	stark minimal footer	prose	Premium	landing	5	prompt.md		mask,keyframes,dark
401	401-stellar-ai-v2-hero	stellar ai v2 hero	prose	Premium	landing	6	working-prompt.md	yes	video-bg,keyframes,tailwind,react,dark
402	402-stellar-ai	Stellar AI	prose	Premium	landing	4	prompt.md	yes	keyframes,tailwind,react,dark
403	403-stellar-launch	Stellar Launch	prose	Premium	landing	10	prompt.md	yes	mask,tailwind,react
404	404-stillmind	stillmind	prose	Premium	landing	6	prompt.md	yes	video-bg,glass,tailwind,react,dark
405	405-subscription-agency	subscription agency	prose	Premium	landing	6	prompt.md	yes	h-scroll,marquee,keyframes,tailwind,react
406	406-supplement-shop	supplement shop	prose	Premium	landing	4	prompt.md	yes	tailwind,react,dark
407	407-synapse-dark-hero	Synapse Dark Hero	prose	Premium	landing	2	working-prompt.md	yes	framer-motion,video-bg,marquee,tailwind,react
408	408-sync-ai	Sync AI	prose	Premium	landing	6	prompt.md	yes	video-bg,keyframes,tailwind,react,dark
409	409-synthesis	synthesis	html-fragment	Premium	landing	5	prompt.md	yes	canvas,scroll-video,tailwind,react,dark
410	410-targo-logistics-hero	Targo Logistics Hero	prose	Premium	landing	2	prompt.md	yes	video-bg,mask,glass,tailwind,react
411	411-taskly	Taskly	prose	Premium	landing	2	prompt.md	yes	sticky-pin
412	412-taskora-saas-hero	Taskora SaaS Hero	prose	Premium	landing	3	working-prompt.md	yes	video-bg,glass,tailwind,react,dark
413	413-tech-forward	tech forward	prose	Premium	landing	3	prompt.md	yes	framer-motion,video-bg,tailwind,react
414	414-tech-noir-about	tech noir about	fenced-code	Premium	landing	3	prompt.md	yes	framer-motion,video-bg,tailwind,react
415	415-technical-specifications	technical specifications	prose	Premium	landing	13	prompt.md		keyframes
416	416-terra-hero	terra hero	prose	Premium	landing	3	working-prompt.md	yes	react
417	417-terra-geo-map	Terra Geo Map	prose	Premium	landing	3	prompt.md	yes	react
418	418-testimonials-dual-marquee	Testimonials - Dual Marquee	prose	Premium	Testimonials	8	working-prompt.md	yes	framer-motion,video-bg,io-reveal,glass,marquee,bento,tailwind,react
419	419-testimonials-pulse-slider	Testimonials - Pulse Slider	prose	Premium	Testimonials	6	working-prompt.md	yes	framer-motion,glass,tailwind,react
420	420-testimonials-showcase	Testimonials - Showcase	prose	Premium	Testimonials	10	working-prompt.md	yes	gsap,scrolltrigger,framer-motion,lenis,video-bg,io-reveal,glass,bento,cursor,tailwind,react,nextjs,dark
421	421-testimonials-swing	Testimonials - Swing	prose	Premium	Footer	10	working-prompt.md	yes	framer-motion,glass,tailwind,react,dark
422	422-transform-data	Transform Data	prose	Premium	landing	4	prompt.md	yes	video-bg
423	423-travel-explorer	travel explorer	prose	Premium	landing	7	prompt.md	yes	video-bg,h-scroll,keyframes,tailwind,react,dark
424	424-travel-journal	travel journal	prose	Premium	landing	5	prompt.md	yes	glass,tailwind,react
425	425-unmask-hero	Unmask Hero	prose	Premium	Hero	9	working-prompt.md	yes	particles,framer-motion,mask,tailwind,react,dark
426	426-unwind-hero	unwind hero	prose	Premium	landing	7	prompt.md	yes	glass,tailwind,react
427	427-urban-jungle-hero	urban jungle hero	prose	Premium	landing	12	prompt.md	yes	gsap,scrolltrigger,scroll-video,video-bg,h-scroll,glass,3d-transform,marquee,keyframes,tailwind,react
428	428-urban-jungle	Urban Jungle	prose	Premium	landing	12	working-prompt.md	yes	gsap,scrolltrigger,scroll-video,video-bg,h-scroll,glass,3d-transform,marquee,keyframes,tailwind,react
430	430-valley	Valley	prose	Premium	Agency	9	working-prompt.md	yes	canvas,gsap,scrolltrigger,lenis,scroll-video,glass,tailwind,react,dark
431	431-vaultshield	VaultShield	prose	Premium	landing	5	prompt.md	yes	framer-motion,video-bg,glass,tailwind,react
432	432-veloce-cards	veloce cards	fenced-code	Premium	landing	4	prompt.md	yes	framer-motion,video-bg,tailwind,react
433	433-veloce-finance-landing	veloce finance landing	prose	Premium	landing	8	prompt.md	yes	framer-motion,mask,tailwind,react
435	435-velorah	Velorah	prose	Premium	landing	4	prompt.md	yes	video-bg,glass,keyframes,tailwind,react
436	436-velorah-focus	Velorah Focus	prose	Premium	landing	12	working-prompt.md	yes	video-bg,glass,svg-filter,keyframes,tailwind,react,dark
437	437-velorix-iic	Velorix IIC	fenced-code	Premium	landing	8	prompt.md	yes	video-bg,glass,react,dark
438	438-vertex-sci	vertex sci	fenced-code	Premium	landing	9	prompt.md	yes	video-bg,mask,keyframes,tailwind,react,dark
439	439-vertexai-hero	VertexAI Hero	prose	Premium	landing	12	working-prompt.md	yes	video-bg,glass,react,dark
440	440-vex-ventures	VEX Ventures	prose	Premium	landing	5	working-prompt.md	yes	video-bg,glass,tailwind,react
441	441-viktor-portfolio	Viktor Portfolio	prose	Premium	landing	3	prompt.md	yes	framer-motion,tailwind,react
442	442-vinzo	Vinzo	prose	Premium	E-commerce	8	working-prompt.md	yes	gsap,scrolltrigger,h-scroll,keyframes,tailwind,react
443	443-vision-reveal	vision reveal	full-html	Premium	landing	16	prompt.md		canvas,mask,glass,keyframes,dark
444	444-visual-hero	Visual Hero	fenced-code	Premium	landing	8	prompt.md	yes	canvas,gsap,video-bg,glass,tailwind,react,dark
445	445-vitara-hero	vitara hero	prose	Premium	landing	4	prompt.md	yes	video-bg,h-scroll,keyframes,tailwind,react
447	447-vize-footer	Vize Footer	prose	Premium	landing	7	prompt.md		framer-motion,glass,svg-filter,tailwind,react
448	448-waitlist-hero	Waitlist Hero	prose	Premium	landing	6	prompt.md	yes	canvas,h-scroll,tailwind,react
449	449-wanderful-hero	Wanderful Hero	prose	Premium	landing	4	prompt.md	yes	gsap,video-bg,glass,tailwind,react,dark
450	450-wander-hero	Wander Hero	prose	Premium	Hero	6	working-prompt.md	yes	video-bg,mask,tailwind,react,dark
451	451-wealth-video-hero	Wealth Video Hero	prose	Premium	landing	2	prompt.md	yes	video-bg,glass,tailwind,react,dark
452	452-web3-eos-hero	Web3 EOS Hero	prose	Premium	landing	3	prompt.md	yes	video-bg,dark
453	453-weblex-dark-hero	Weblex Dark Hero	prose	Premium	landing	3	prompt.md	yes	video-bg,tailwind,react,dark
454	454-wellbeing-os	wellbeing os	html-fragment	Premium	landing	5	prompt.md	yes	glass,keyframes,tailwind,react,dark
455	455-wellness-balance	wellness balance	html-fragment	Premium	landing	8	prompt.md	yes	keyframes,tailwind,react,dark
456	456-wellness-companion	wellness companion	prose	Premium	landing	4	prompt.md	yes	tailwind,react
457	457-wellness-hero	wellness hero	html-fragment	Premium	landing	5	prompt.md	yes	video-bg,glass,tailwind,react,dark
458	458-what-package-fits-you	What Package Fits You	prose	Premium	landing	9	working-prompt.md		keyframes
459	459-wisa-space-hero	wisa space hero	prose	Premium	landing	5	prompt.md		particles,split-text,tailwind,react
460	460-wisa-space	WISA Space	prose	Premium	landing	1	working-prompt.md		
461	461-wnderly-travel	Wnderly Travel	prose	Premium	Travel	8	working-prompt.md	yes	framer-motion,glass,split-text,bento,tailwind,react,dark
462	462-worldview-saas	WorldView SaaS	fenced-code	Premium	SaaS	8	working-prompt.md	yes	three,webgl,gsap,scrolltrigger,h-scroll,glass
464	464-yacht-club-hero	yacht club hero	prose	Premium	landing	8	prompt.md	yes	webgl,gsap,framer-motion,video-bg,glass,svg-filter,tailwind,react,dark
466	466-yoga-coach	yoga coach	prose	Premium	landing	10	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
467	467-zedian	Zedian	prose	Premium	Portfolio	9	working-prompt.md	yes	framer-motion,glass,tailwind,react
468	468-zenith-footer	Zenith Footer	prose	Premium	landing	4	prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
469	469-zenith-realty	Zenith Realty	prose	Premium	landing	7	working-prompt.md	yes	framer-motion,video-bg,tailwind,react,dark
